# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
ST-F-01;1;2024-10-11 10:31:43 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:44 UTC;enp14s0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:45 UTC;enp14s0;8.00;3.00;0.61;0.29;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:45 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:46 UTC;enp14s0;6.00;0.00;0.35;0.00;0.00;0.00;1.00;0.00
ST-F-01;1;2024-10-11 10:31:46 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:47 UTC;enp14s0;6.00;1.00;0.40;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:47 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:48 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:48 UTC;enp14s0;7.00;3.00;0.48;0.25;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:48 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:49 UTC;enp14s0;5.00;2.00;0.29;0.63;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:49 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:50 UTC;enp14s0;6.00;2.00;0.40;0.14;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:51 UTC;enp14s0;8.00;3.00;0.53;0.21;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:52 UTC;enp14s0;6.00;2.00;0.40;0.18;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:52 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:53 UTC;enp14s0;6.00;1.00;0.40;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:53 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:54 UTC;enp14s0;1.00;1.00;0.08;0.12;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:54 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:55 UTC;enp14s0;6.00;1.00;0.38;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:55 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:56 UTC;enp14s0;17.00;15.00;6.14;5.44;0.00;0.00;1.00;0.01
ST-F-01;1;2024-10-11 10:31:56 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:57 UTC;enp14s0;29.00;22.00;9.69;6.87;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:57 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:58 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:58 UTC;enp14s0;26.00;16.00;9.46;6.36;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:58 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:59 UTC;enp14s0;28.00;19.00;11.39;6.61;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:59 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1669;2024-10-11 10:59:48 UTC;lo;0.56;0.56;0.50;0.50;0.00;0.00;0.00;0.00
ST-F-01;1669;2024-10-11 10:59:48 UTC;enp14s0;132.12;55.28;142.15;14.40;0.00;0.00;0.12;0.12
ST-F-01;1669;2024-10-11 10:59:48 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:49 UTC;enp14s0;1167.00;325.00;1347.18;32.66;0.00;0.00;0.00;1.10
ST-F-01;1;2024-10-11 10:59:49 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:50 UTC;enp14s0;379.00;202.00;344.08;23.34;0.00;0.00;0.00;0.28
ST-F-01;1;2024-10-11 10:59:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:51 UTC;enp14s0;217.00;121.00;155.39;15.85;0.00;0.00;1.00;0.13
ST-F-01;1;2024-10-11 10:59:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:52 UTC;enp14s0;148.00;106.00;78.47;15.08;0.00;0.00;0.00;0.06
ST-F-01;1;2024-10-11 10:59:52 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:53 UTC;enp14s0;956.00;220.00;1224.11;30.40;0.00;0.00;0.00;1.00
ST-F-01;1;2024-10-11 10:59:53 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:54 UTC;enp14s0;1148.00;263.00;1568.03;25.65;0.00;0.00;0.00;1.28
ST-F-01;1;2024-10-11 10:59:54 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:55 UTC;enp14s0;1120.00;305.00;1510.42;30.14;0.00;0.00;0.00;1.24
ST-F-01;1;2024-10-11 10:59:55 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:56 UTC;enp14s0;1045.00;286.00;1412.50;28.06;0.00;0.00;0.00;1.16
ST-F-01;1;2024-10-11 10:59:56 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:57 UTC;enp14s0;1046.00;258.00;1413.42;25.28;0.00;0.00;0.00;1.16
ST-F-01;1;2024-10-11 10:59:57 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:58 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:58 UTC;enp14s0;1179.00;298.00;1591.92;29.22;0.00;0.00;0.00;1.30
ST-F-01;1;2024-10-11 10:59:58 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:59 UTC;enp14s0;1220.00;282.00;1662.71;27.44;0.00;0.00;0.00;1.36
ST-F-01;1;2024-10-11 10:59:59 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:00 UTC;enp14s0;1045.00;216.00;1481.39;18.53;0.00;0.00;0.00;1.21
ST-F-01;1;2024-10-11 11:00:00 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:01 UTC;enp14s0;997.00;236.00;1377.74;23.19;0.00;0.00;1.00;1.13
ST-F-01;1;2024-10-11 11:00:01 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:02 UTC;enp14s0;1100.00;236.00;1531.45;25.24;0.00;0.00;0.00;1.25
ST-F-01;1;2024-10-11 11:00:02 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:03 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:03 UTC;enp14s0;955.00;228.00;1341.60;25.11;0.00;0.00;0.00;1.10
ST-F-01;1;2024-10-11 11:00:03 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:04 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:04 UTC;enp14s0;980.00;240.00;1389.18;25.39;0.00;0.00;0.00;1.14
ST-F-01;1;2024-10-11 11:00:04 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:05 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:05 UTC;enp14s0;948.00;208.00;1366.91;22.48;0.00;0.00;0.00;1.12
ST-F-01;1;2024-10-11 11:00:05 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:06 UTC;lo;1.00;1.00;0.15;0.15;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:06 UTC;enp14s0;940.00;209.00;1352.79;22.57;0.00;0.00;0.00;1.11
ST-F-01;1;2024-10-11 11:00:06 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:07 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:07 UTC;enp14s0;923.00;205.00;1319.73;23.87;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:07 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:08 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:08 UTC;enp14s0;1004.00;234.00;1436.01;24.63;0.00;0.00;0.00;1.18
ST-F-01;1;2024-10-11 11:00:08 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:09 UTC;enp14s0;902.00;204.00;1302.25;22.15;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:09 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:10 UTC;enp14s0;1011.00;222.00;1454.43;23.66;0.00;0.00;0.00;1.19
ST-F-01;1;2024-10-11 11:00:10 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:11 UTC;enp14s0;1052.00;285.00;1473.64;28.93;0.00;0.00;1.00;1.21
ST-F-01;1;2024-10-11 11:00:11 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:12 UTC;enp14s0;916.00;196.00;1312.91;21.47;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:12 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:13 UTC;enp14s0;926.00;205.00;1332.56;22.23;0.00;0.00;0.00;1.09
ST-F-01;1;2024-10-11 11:00:13 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:14 UTC;enp14s0;917.00;207.00;1311.42;23.11;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:14 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:15 UTC;enp14s0;916.00;196.00;1312.83;21.48;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:15 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:16 UTC;enp14s0;911.00;208.00;1307.03;22.48;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:16 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:17 UTC;enp14s0;914.00;193.00;1327.72;17.88;0.00;0.00;0.00;1.09
ST-F-01;1;2024-10-11 11:00:17 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:18 UTC;enp14s0;884.00;184.00;1295.55;15.54;0.00;0.00;1.00;1.06
ST-F-01;1;2024-10-11 11:00:18 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:19 UTC;enp14s0;862.00;186.00;1257.91;16.92;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:19 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:20 UTC;enp14s0;900.00;193.00;1316.18;16.61;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:20 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:21 UTC;enp14s0;870.00;188.00;1259.17;15.82;0.00;0.00;1.00;1.03
ST-F-01;1;2024-10-11 11:00:21 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:22 UTC;enp14s0;908.00;195.00;1324.26;16.45;0.00;0.00;1.00;1.08
ST-F-01;1;2024-10-11 11:00:22 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:23 UTC;enp14s0;862.00;190.00;1257.93;16.01;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:23 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:24 UTC;enp14s0;893.00;189.00;1304.39;15.87;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:24 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:25 UTC;enp14s0;888.00;182.00;1296.87;15.29;0.00;0.00;0.00;1.06
ST-F-01;1;2024-10-11 11:00:25 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:26 UTC;enp14s0;861.00;187.00;1257.83;15.71;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:26 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:27 UTC;enp14s0;907.00;200.00;1324.12;16.80;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:27 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:28 UTC;enp14s0;850.00;184.00;1239.84;15.46;0.00;0.00;0.00;1.02
ST-F-01;1;2024-10-11 11:00:28 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:29 UTC;enp14s0;906.00;190.00;1324.01;15.96;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:29 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:30 UTC;enp14s0;903.00;189.00;1310.43;17.10;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:30 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:31 UTC;enp14s0;861.00;180.00;1263.48;15.12;0.00;0.00;1.00;1.04
ST-F-01;1;2024-10-11 11:00:31 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:32 UTC;enp14s0;918.00;191.00;1344.61;16.04;0.00;0.00;0.00;1.10
ST-F-01;1;2024-10-11 11:00:32 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:33 UTC;enp14s0;906.00;190.00;1324.04;15.96;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:33 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:34 UTC;enp14s0;861.00;185.00;1257.83;15.51;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:34 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:35 UTC;enp14s0;899.00;197.00;1308.76;17.86;0.00;0.00;1.00;1.07
ST-F-01;1;2024-10-11 11:00:35 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:36 UTC;enp14s0;866.00;189.00;1259.21;17.04;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:36 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:37 UTC;enp14s0;911.00;201.00;1307.96;17.88;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:37 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:38 UTC;enp14s0;904.00;203.00;1307.93;18.10;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 11:00:38 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:39 UTC;enp14s0;866.00;186.00;1258.53;15.94;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:39 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:40 UTC;enp14s0;899.00;191.00;1314.88;16.04;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:40 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:41 UTC;enp14s0;904.00;187.00;1314.29;15.71;0.00;0.00;1.00;1.08
ST-F-01;1;2024-10-11 11:00:41 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:42 UTC;enp14s0;901.00;191.00;1315.05;16.04;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 11:00:42 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:43 UTC;enp14s0;851.00;185.00;1248.60;15.54;0.00;0.00;0.00;1.02
ST-F-01;1;2024-10-11 11:00:43 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:44 UTC;enp14s0;860.00;181.00;1257.74;15.20;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 11:00:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:45 UTC;enp14s0;932.00;195.00;1364.76;16.38;0.00;0.00;0.00;1.12
